Date,Time,[3601_DB30DW66],[3601_DB33DW2],[3601_DB33DW4],[3601_DB33DW6],[3601_DB33DW8],[3601_DB33DW10],[3601_DB33DW12],[3601_DB33DW14],[3601_DB33DW16],[3601_DB33DW18],[3601_DB33DW20],[3601_DB20DW416]
16/10/2020,6:43:00 AM,520.3481108,430.7793832,441.341962,454.4189092,496.9789702,686.3543169,952.9498815,966.9853201,5.74409333,200.4223891,330.1533406,510.2646982
16/10/2020,6:44:00 AM,532.3704959,418.2354146,465.2356316,430.2704458,463.3244854,592.6846791,990.2134624,918.676523,6.449518713,165.0598527,317.0869186,480.4172071
16/10/2020,6:45:00 AM,502.5838978,408.5479471,458.6884776,389.2963406,519.4468162,603.8379402,978.4684677,881.7683987,6.69078099,165.3768481,286.8338192,578.0779544
16/10/2020,6:46:00 AM,456.9188136,377.9035378,458.0455793,447.6186719,433.5207872,698.2151234,998.6639329,865.6919211,6.011547898,178.4594702,327.0659143,556.7239237
16/10/2020,6:47:00 AM,555.8262394,481.3859527,363.8886352,485.1957203,484.3334427,631.0919124,916.5252257,966.8592454,5.654680605,178.6309162,332.8680783,594.9710016
16/10/2020,6:48:00 AM,530.9833225,453.7118981,483.3306932,444.2875812,429.0282319,660.5570039,922.5714584,993.0767676,6.175501962,182.7116748,280.387129,533.4585884
16/10/2020,6:49:00 AM,602.4709757,446.0708008,418.8017931,481.2997033,402.545714,617.3945314,867.867924,878.7295385,6.737903202,186.5226619,332.5489829,548.8794537
16/10/2020,6:50:00 AM,570.7243738,468.1969609,477.9817715,467.7267651,509.7604815,631.5742177,911.6150306,1071.05458,6.39737487,159.2304264,303.1823614,484.3315139
16/10/2020,6:51:00 AM,472.6930292,496.7373496,421.6091215,472.0160974,479.9688466,659.772255,968.8566463,782.9269055,5.440263508,201.74182,331.3647664,554.7499421
16/10/2020,6:52:00 AM,488.6010678,440.3991659,425.4827654,433.2421606,447.9783753,622.2628116,832.6469843,931.6441053,6.730745132,152.3441035,301.0395599,572.3667934
16/10/2020,6:53:00 AM,544.102153,404.2706099,405.3262045,432.5236656,476.6613145,561.5154162,949.572316,1042.850539,6.346302254,180.1422048,321.7344452,575.5863694
16/10/2020,6:54:00 AM,549.7336614,433.67491,445.9675353,503.1886624,464.1929555,688.5952169,966.6636657,878.0737873,6.417412742,165.9019425,304.411367,560.7078341
16/10/2020,6:55:00 AM,504.401416,439.5130472,482.9022153,466.2688166,422.2777381,684.3947979,1027.078701,972.9183456,6.410422781,175.5532692,319.6901124,582.6270441
16/10/2020,6:56:00 AM,635.9354911,388.3439101,450.7403747,498.0604328,503.2343977,700.3084494,1029.898588,855.5600428,5.50938156,158.0428462,262.4295629,547.6223557
16/10/2020,6:57:00 AM,530.6150082,396.8493725,472.4798158,413.2139157,445.1414443,452.9241191,790.8857034,964.319638,5.305281329,160.5220724,307.4886683,436.5653967
16/10/2020,6:58:00 AM,523.5338196,420.8745607,443.1389239,530.4946767,392.8233038,536.9415413,914.3941151,902.8423888,7.091785419,181.8299039,297.2719993,512.5436355
16/10/2020,6:59:00 AM,444.3055185,394.1410779,441.5495754,403.4990413,516.7424736,702.8742596,1019.927118,842.7407832,5.52220451,199.1915795,286.6927762,514.3302806
16/10/2020,7:00:00 AM,603.1088157,442.2166511,394.9361744,438.1429237,516.7006763,644.0063911,943.5208896,971.3848215,6.280162868,184.5244692,327.0014129,553.3874258
16/10/2020,7:01:00 AM,529.8193829,442.7383295,420.8082434,480.3375161,435.9716664,678.1290773,851.7487085,919.9202338,6.348369121,140.0052404,321.332435,465.6534438
16/10/2020,7:02:00 AM,538.2851901,457.7519039,484.7568069,457.7286618,448.7590313,572.5593573,794.7853158,897.7863068,5.57438766,166.1402307,329.3818032,497.2851357
16/10/2020,7:03:00 AM,563.5916466,459.7211951,458.2363891,432.6821517,440.8949995,647.4928061,1066.713968,833.4004802,6.226430345,156.4626204,268.4840138,503.699242
16/10/2020,7:04:00 AM,538.4538864,438.2058496,452.1951603,421.4830836,483.184572,554.0623569,911.354761,1042.077161,6.159327164,153.9502555,286.7489005,469.4552895
16/10/2020,7:05:00 AM,544.6911647,441.2913582,478.9787528,449.2672485,544.4647874,744.2432856,856.6352622,997.7399073,6.234859184,176.4324537,339.0743022,557.1562682
16/10/2020,7:06:00 AM,533.7512144,400.5293215,473.2239321,442.2776215,397.7005138,680.3950001,1001.039045,1015.13759,6.164752293,174.3710888,275.09534,533.5376172
16/10/2020,7:07:00 AM,531.6815127,395.8778053,453.2619904,406.3187115,514.6871645,705.6798047,1056.172691,780.8121481,6.111977765,180.8120248,329.5257715,512.3693462
16/10/2020,7:08:00 AM,505.6144679,431.7652313,460.5988189,475.2205358,454.196246,650.633814,944.1520785,912.2212812,5.94578146,167.1024429,303.983856,471.4934281
16/10/2020,7:09:00 AM,478.341657,406.4020625,405.158734,521.2371622,475.4727078,675.0244702,851.553454,966.8199405,6.140838705,170.7777372,296.371797,540.0535033
16/10/2020,7:10:00 AM,566.2299379,382.7382633,444.7944585,494.4148509,461.1198797,572.7714179,985.2960864,786.7643778,6.988473988,162.3046491,316.2517596,580.5280885
16/10/2020,7:11:00 AM,525.389285,440.0431953,406.7434017,500.2671195,476.944862,662.8202609,890.0604484,897.45091,5.285046701,173.8653878,322.9751247,559.1773157
16/10/2020,7:12:00 AM,490.6121784,488.4302505,523.8171895,462.685028,453.6247389,639.7164736,956.2657769,780.0943439,6.71826455,188.9724734,296.4497341,473.1512752
16/10/2020,7:13:00 AM,455.6121673,515.3832256,424.9513229,424.2950918,534.4068846,631.3278212,929.6787499,1034.409932,6.01678448,183.2631542,305.1133953,581.6659336
16/10/2020,7:14:00 AM,565.564331,458.5227282,465.8089924,512.3184885,448.4035478,666.9238408,1118.484581,912.6055591,5.408318809,173.8851737,303.1205,467.2656342
16/10/2020,7:15:00 AM,490.6727198,437.8182921,475.7796755,486.172935,506.8924727,663.2461295,955.3051732,929.3232854,6.439992634,162.6617622,301.0328009,487.6313408
16/10/2020,7:16:00 AM,526.7322138,466.2512306,460.1358652,462.3834093,458.0401832,578.612849,989.1910979,937.6744219,6.21247429,189.2671512,335.2520438,538.3875469
16/10/2020,7:17:00 AM,458.1745457,428.0329012,453.8931785,432.0843345,375.0814159,752.1664486,962.9435945,956.0632173,6.240669996,182.6724604,328.8096664,474.9226967
16/10/2020,7:18:00 AM,395.2852851,365.181778,461.9202684,442.1192931,492.7904228,548.1036783,1019.994724,1031.052454,6.43850562,186.3523805,337.6033109,580.6541225
16/10/2020,7:19:00 AM,591.2091967,445.7274443,421.6856549,479.2877207,479.1022664,684.2742087,958.6823407,879.3256239,5.934301393,168.3315091,300.1015391,502.7248422
16/10/2020,7:20:00 AM,528.7178809,461.7313363,445.543288,424.1460127,470.3269886,607.3514077,1026.194052,1034.266401,6.734697317,176.882483,288.5649396,559.1357694
16/10/2020,7:21:00 AM,534.2019851,455.8657544,453.2000259,453.4554805,466.756846,642.0992012,900.9614393,910.4983657,5.562797393,182.7091443,293.5292,542.7796702
16/10/2020,7:22:00 AM,534.8102129,402.8159676,460.8851711,491.6806707,459.345974,619.3658588,917.8835638,936.9714765,5.473881744,150.5750126,278.9745048,552.1244691
16/10/2020,7:23:00 AM,543.5166113,433.5029177,491.769147,485.3449108,508.0577523,597.1251462,1095.542321,930.4858349,6.473292316,157.2891297,329.2175639,492.5563048
16/10/2020,7:24:00 AM,433.9323765,439.599719,415.0719981,475.2907471,489.6227758,531.1551507,1013.76359,917.406205,6.261839762,151.9760008,321.0282436,540.5596368
16/10/2020,7:25:00 AM,501.7220971,389.3545908,356.4789089,513.8838346,500.1325008,563.1769662,858.2613536,817.8454658,6.762474052,207.5824752,291.6685488,502.6102592
16/10/2020,7:26:00 AM,588.5184938,404.7317412,394.8351318,489.3145265,536.3073732,679.6541738,1111.329674,841.261401,6.377423669,150.9266508,332.3056646,595.60635
16/10/2020,7:27:00 AM,556.1413431,438.578955,428.7437176,457.1541997,533.2509554,599.8298036,1080.728834,990.4796709,6.978015645,177.5792456,279.3978038,627.3217261
16/10/2020,7:28:00 AM,582.032069,440.6286592,444.4037001,531.7231967,454.0068424,675.4370121,1046.077447,967.4090695,6.191767196,186.6654945,279.1426115,462.1929881
16/10/2020,7:29:00 AM,512.342735,435.0203513,461.7144845,561.2399261,447.4339539,626.8686942,879.9205421,971.791084,6.126270661,191.162671,305.7653534,541.9550518
16/10/2020,7:30:00 AM,490.9253567,484.602552,460.9252114,482.9654804,441.7029975,524.6578581,979.1109102,890.3760717,5.833609675,156.1001488,295.07498,577.1191829
16/10/2020,7:31:00 AM,524.6218629,384.1019706,476.7096721,554.9998649,524.1653853,603.1408398,857.6607403,855.0948489,6.729657994,180.8843652,294.5451822,513.2428613
16/10/2020,7:32:00 AM,534.5844004,378.4307669,383.5488256,466.4362233,445.1735031,626.4146615,882.4086437,988.1528292,6.298158889,177.3584372,339.9444927,508.6763723
16/10/2020,7:33:00 AM,529.1397776,466.2706145,456.3519156,485.3119172,454.2929669,737.6917476,932.31527,936.256826,5.596774693,158.8262192,324.0658223,470.7504371
16/10/2020,7:34:00 AM,544.3184794,503.722309,456.7012514,475.3565418,446.7152576,573.9419615,1002.875334,972.9413863,6.35962344,175.2788684,284.8075345,451.8581406
16/10/2020,7:35:00 AM,537.7590919,495.5494873,502.4236917,453.3924121,392.9155586,657.1959496,790.8487756,834.9934139,5.222767428,193.6665139,312.1598455,559.4509196
16/10/2020,7:36:00 AM,519.7810569,373.3200916,441.6199673,469.3882154,459.8133093,579.7215747,924.65635,855.276585,5.705782155,170.329692,305.0833555,595.6255322
16/10/2020,7:37:00 AM,488.413458,424.263757,487.6692816,501.5938158,386.8520999,593.1319298,919.1213132,944.5310784,5.804040162,174.6204348,285.9557952,471.3495782
16/10/2020,7:38:00 AM,491.8568791,459.5241165,456.5678335,481.9649283,528.4589311,623.7234781,883.5198699,978.2555793,5.270155219,185.1441312,327.4204307,505.8216213
16/10/2020,7:39:00 AM,547.428397,482.6442243,411.7579293,431.0036943,401.5117219,714.5644011,879.1784049,976.8329659,6.394971398,163.6706662,300.3493196,550.4074855
16/10/2020,7:40:00 AM,532.7508942,431.2460186,456.1145388,497.1351267,461.2990903,606.5171059,1082.07274,1069.554352,5.503379549,163.9009692,313.6018353,466.4447454
16/10/2020,7:41:00 AM,535.8736852,462.5866948,438.2065255,507.4681605,448.2327214,677.9473461,819.9845508,987.9518518,6.907756673,154.6979513,277.0266295,527.0382709
16/10/2020,7:42:00 AM,477.6993199,451.7009268,447.8636044,450.2657763,464.7101488,708.0364875,944.8322396,963.9976671,6.889440503,178.2666501,283.9953105,542.2381221
16/10/2020,7:43:00 AM,571.8259594,452.9207041,472.9144264,471.1251186,464.216573,697.4854377,1047.109223,860.6798233,6.521645742,166.2071569,317.1948004,571.7191061
16/10/2020,7:44:00 AM,504.6161332,393.6040732,456.6363582,494.7509635,491.8667298,682.87587,949.4818504,934.2986053,6.080766245,187.9847764,269.515846,511.2056102
16/10/2020,7:45:00 AM,522.5215699,431.4072723,464.6843077,473.754078,425.6568742,702.7991317,992.3651136,869.4790162,4.854723257,160.8491905,301.0364275,517.9714083
16/10/2020,7:46:00 AM,499.6779382,416.4634992,416.8593102,425.6953263,425.5580921,554.6344961,1055.460961,928.4165351,6.500335457,178.2470518,294.3145035,599.9114003
16/10/2020,7:47:00 AM,525.3102209,371.3396754,405.9655571,453.5706586,475.6726949,721.8093568,1110.665797,929.0353448,5.186486284,181.7890505,303.6928802,507.6387026
16/10/2020,7:48:00 AM,537.9632028,414.750446,434.5084873,504.8011076,494.6520816,697.1304765,1033.40103,940.8625137,5.826372133,156.2899427,320.8279979,529.5012893
16/10/2020,7:49:00 AM,493.8537189,439.7318495,484.3587143,434.0429762,414.0602458,589.0427181,947.077197,967.1651762,6.073146929,184.5544089,294.0561829,493.3972381
16/10/2020,7:50:00 AM,571.5219701,417.7233572,479.6378299,426.0060966,499.8168499,564.1676907,967.3781933,920.1914178,5.823862916,171.8820113,350.04349,517.4416902
16/10/2020,7:51:00 AM,506.0813771,360.522606,511.2492861,443.466074,497.6663378,725.8626749,860.7799045,911.4806647,5.878668794,176.7404521,309.9491319,407.2177003
16/10/2020,7:52:00 AM,530.9253547,451.2838689,442.4837131,461.308966,457.1275157,615.524462,1036.20462,933.3675018,6.519517174,188.2826993,298.2720987,483.4480111
16/10/2020,7:53:00 AM,499.4647181,398.698729,416.0893774,516.0803815,509.3695629,661.211962,1057.641862,1045.025428,5.912223508,146.918923,294.7579519,595.9149744
16/10/2020,7:54:00 AM,450.9761185,402.4053806,394.5760244,418.0248936,467.0714405,609.8360448,1001.788382,1006.43086,6.762190669,192.6260829,299.9430082,554.2136152
16/10/2020,7:55:00 AM,504.0737697,461.0609728,477.3924035,501.4291308,446.6923655,721.0886248,1119.228002,937.8270961,6.605414098,176.1811462,306.1795261,530.287812
16/10/2020,7:56:00 AM,571.5883769,365.8670397,469.4665334,478.388685,420.6029406,647.8956969,952.3682657,902.0822922,5.766463735,177.5077081,333.9805135,479.6479831
16/10/2020,7:57:00 AM,529.4150544,447.8078814,439.8517769,433.8862636,476.5420426,691.8283075,1005.015247,987.3342571,6.265967156,173.5706325,296.2314876,476.1383043
16/10/2020,7:58:00 AM,564.2558233,441.8300918,483.0407378,399.7176407,453.6039042,564.2154716,968.3497493,997.2780037,5.693283456,194.0426473,351.3176829,531.6351331
16/10/2020,7:59:00 AM,480.2545769,417.2445759,449.6545519,433.0267786,424.7134911,604.2771962,1075.255432,907.893625,6.497498927,158.9904719,327.516337,503.3879482
16/10/2020,8:00:00 AM,506.9123345,401.4489207,462.85382,459.0305846,444.0570486,650.7647289,977.7796327,968.4601479,5.797305874,181.7700084,350.2291695,572.6743893
16/10/2020,8:01:00 AM,555.4508047,466.5683346,456.9808348,452.4011094,538.9218087,705.3466209,913.7646635,958.6884744,5.73316699,132.0887223,286.4072688,522.3598525
16/10/2020,8:02:00 AM,543.6729595,459.8120751,398.2912014,419.3819678,432.1486283,627.2558425,887.0964178,1089.422673,6.199167366,180.4056263,330.0835036,533.9721681
16/10/2020,8:03:00 AM,528.3537668,365.7208631,382.9017953,486.4124407,417.035834,631.4125052,921.8830584,948.3449716,5.731176279,167.7166227,297.2579563,537.03469
16/10/2020,8:04:00 AM,489.6126278,464.6497914,406.1090404,462.9334545,454.5842247,786.4111398,1042.363215,956.3048763,6.099412448,170.9196546,298.431081,515.8508762
16/10/2020,8:05:00 AM,555.2886469,428.5643774,459.6539789,479.0853788,557.8520194,590.1209203,994.3339867,963.9464959,6.698175969,175.2072438,358.9027432,496.519523
16/10/2020,8:06:00 AM,475.5532754,439.5411753,446.7128256,476.9166684,415.1558351,624.168395,993.9297923,1053.334249,6.198509856,166.8225063,318.9202809,554.5938931
16/10/2020,8:07:00 AM,488.4738688,428.2212809,476.5382737,458.6862753,550.0559149,667.6853134,825.1548014,907.2031084,5.943732289,163.0475679,303.3777643,574.7107494
16/10/2020,8:08:00 AM,533.5566226,453.1314406,462.5878361,432.8490786,418.5590534,703.0892603,901.4142642,1040.005128,6.947296655,156.4971297,317.6765559,529.9287036
16/10/2020,8:09:00 AM,536.175896,454.4514083,431.2200429,456.3635562,429.4434923,666.620949,951.5033511,1050.296555,7.029929621,162.9240673,303.1160382,520.4293075
16/10/2020,8:10:00 AM,448.4869022,472.2257688,456.9050749,508.7097883,411.4932845,679.5760793,1036.5606,1023.097139,6.187256773,186.0529946,336.3769009,541.6226968
16/10/2020,8:11:00 AM,452.4531937,394.5195914,443.6808595,474.9067774,446.0902958,672.1692685,874.4841863,990.4112863,5.929594823,189.9487892,300.5755023,579.2857145
16/10/2020,8:12:00 AM,484.0859826,458.2818835,477.9382363,498.9410636,409.2446997,571.901154,963.6313799,938.6359805,5.939278528,162.5158606,324.3755445,477.6078561
16/10/2020,8:13:00 AM,452.2814488,395.8044116,371.3712496,420.4470091,477.4597935,652.3360673,1019.564087,917.8837571,5.819901277,165.1002438,305.2374753,512.9520245
16/10/2020,8:14:00 AM,502.8096984,433.4281097,374.5128772,454.8148432,489.7207721,648.1716614,1012.817618,913.9960185,5.692335201,143.9756193,319.5041887,497.4168038
16/10/2020,8:15:00 AM,527.7768228,442.3941887,437.057386,472.9476865,468.199117,622.9388598,919.9610772,916.90901,6.562054752,167.3354889,315.0011849,502.433282
16/10/2020,8:16:00 AM,486.5177446,405.9285013,464.5494393,545.7378826,455.7416714,596.2429955,855.1551418,945.3034853,6.122795428,173.0949847,344.2443253,550.7229937
16/10/2020,8:17:00 AM,530.6550638,407.5381831,444.674543,377.214605,461.6021359,607.7922234,863.6143058,792.0556444,5.667783984,171.5678347,301.7046865,502.2733535
16/10/2020,8:18:00 AM,522.8009229,416.8648877,468.4267255,570.7012059,478.6255695,645.825284,929.1150265,938.5843805,5.973105972,156.7900773,291.1226648,542.2212003
16/10/2020,8:19:00 AM,486.4672698,418.8110135,428.7365788,421.1683913,430.9808613,615.9358064,1010.290279,982.6331131,5.130660061,191.7185182,278.5065334,432.7824905
16/10/2020,8:20:00 AM,561.4891831,416.8355038,435.4704902,448.5046724,439.7414619,618.5505814,895.6768023,917.1485923,5.904853811,151.6073839,300.9496949,611.3253862
16/10/2020,8:21:00 AM,506.2672477,434.7850057,397.853148,495.82492,480.9332322,646.6842032,921.1387795,924.7198482,6.298538271,175.0228285,315.5709303,590.9676228
16/10/2020,8:22:00 AM,543.1191127,412.6666814,375.2835833,514.3223944,436.5330302,693.9833439,893.1653459,894.9935195,6.870299355,163.6576137,299.2137672,582.4893799
16/10/2020,8:23:00 AM,523.715504,429.9651271,427.3337728,464.5038611,476.7206412,661.5999404,1017.521426,826.215579,6.679585648,172.9081285,315.3727953,459.9325713
16/10/2020,8:24:00 AM,541.1890053,484.2831335,453.0956,471.4594601,429.0324352,574.4248771,953.7844984,900.5221292,5.849555113,155.1773888,296.7743386,565.8436314
16/10/2020,8:25:00 AM,519.9961961,438.0527919,427.3499884,433.9748912,495.0263637,615.2289195,1001.353552,768.4354738,4.972821996,182.9477403,308.5860802,523.4990635
16/10/2020,8:26:00 AM,579.3498216,447.6116702,477.9555701,513.9382996,469.4568771,602.5328981,996.8576502,794.1835688,5.486598132,182.7600676,291.6615884,564.0648758
16/10/2020,8:27:00 AM,606.0439631,445.559202,421.9239317,453.7347512,517.9129696,717.527976,926.1723499,931.2497802,6.015890343,187.7748139,332.6311381,507.0442937
16/10/2020,8:28:00 AM,466.3763259,468.0292671,479.753278,521.9230336,423.0791906,741.6441092,781.3111485,945.9464276,5.825440069,157.5334418,307.8400882,476.3142882
16/10/2020,8:29:00 AM,505.0753394,471.054103,417.7430959,449.2557312,420.9223045,595.6853314,916.3146754,918.1417959,6.29889167,167.4685637,312.3282861,528.2021586
16/10/2020,8:30:00 AM,599.3705869,330.6203037,463.5488186,432.7289527,487.1916583,609.6015203,932.2443425,1077.091743,6.247045483,163.3041844,322.3641716,563.9623232
16/10/2020,8:31:00 AM,577.1282946,479.3111871,421.6265136,490.0012184,513.0023193,622.582734,1060.904365,797.5443465,5.358019902,187.9537937,285.6379463,512.9449529
16/10/2020,8:32:00 AM,468.9315611,419.1587912,464.3933937,420.4351282,474.5643636,626.3382565,1022.763875,918.0653559,5.290983544,154.4695447,298.6524464,588.436503
16/10/2020,8:33:00 AM,525.5656269,454.568771,400.2819097,479.5290733,473.0104234,538.0436344,861.256929,949.3477892,5.424712753,160.983653,316.8449879,529.3156523
16/10/2020,8:34:00 AM,563.3380442,428.7933568,380.826261,465.7468248,443.906975,659.8770833,1078.064434,977.5922306,6.153775124,138.1190618,249.9421421,566.4019875
16/10/2020,8:35:00 AM,548.4481758,371.8189669,422.0102416,425.4536248,483.1637341,647.9488893,982.2572052,983.0000546,5.648835057,165.9101864,273.9181382,483.6848985
16/10/2020,8:36:00 AM,474.711388,424.4594322,446.9128375,416.8247914,441.7664013,614.0246765,955.2801994,1077.806793,6.085482978,158.6823062,294.1818833,591.8621544
16/10/2020,8:37:00 AM,596.6776828,370.4829206,459.123268,453.3655053,417.6350984,681.1948171,887.0568251,884.7485777,6.471732155,149.8651054,313.4717768,584.9880468
16/10/2020,8:38:00 AM,524.9041801,411.8818081,457.7337363,457.3430983,499.1020979,613.6039508,1106.630011,932.5318335,6.141876606,187.9034439,315.4285692,597.0428273
16/10/2020,8:39:00 AM,498.8910775,429.2630168,471.9222626,442.8932887,477.069909,524.4106153,997.7549603,895.4105894,5.907511032,171.3487736,322.1792147,534.7924897
16/10/2020,8:40:00 AM,569.9223248,442.0908693,466.3898341,462.122297,397.0095772,656.9378612,796.3591906,983.0895037,6.33354426,192.0676321,335.7744426,525.6233939
16/10/2020,8:41:00 AM,427.9825902,419.2283128,423.6458752,439.947182,468.63409,659.1588064,971.6982593,915.7176642,6.168553308,168.7202482,301.3105872,560.1095717
16/10/2020,8:42:00 AM,508.0853569,389.783186,400.1489903,496.8606034,467.5476605,636.3397069,997.4767405,946.0677801,6.129638532,169.6068078,253.0924212,538.5857821
16/10/2020,8:43:00 AM,525.5894252,381.3043519,447.522423,424.653208,507.1331619,579.0935537,1076.074127,867.6243747,6.362240953,180.7916331,264.0811814,549.4173604
16/10/2020,8:44:00 AM,536.3838064,457.7050071,458.4540103,450.0009533,508.1890754,649.4468136,932.2053142,801.1236289,6.24534319,176.1569245,330.272816,571.5274128
16/10/2020,8:45:00 AM,530.5607205,453.6124036,393.0453752,477.9487787,466.8466768,660.4542486,934.3616504,993.8744823,6.484955968,155.6811239,330.9426146,513.5364358
16/10/2020,8:46:00 AM,520.7960009,441.4103974,410.830629,435.8299348,481.8596971,562.8099539,973.6437616,944.8673853,6.318010508,151.0507984,353.6629089,524.7615026
16/10/2020,8:47:00 AM,493.438491,474.4253927,430.2603325,527.3910765,402.5832896,608.063684,1142.042107,903.3579791,5.080394472,168.7320355,321.2647141,496.7215682
16/10/2020,8:48:00 AM,554.7540131,416.6638844,389.7418466,454.2354166,497.8254108,644.4687255,1000.897805,962.6418892,6.874657968,174.9128333,301.4785804,492.5786446
16/10/2020,8:49:00 AM,550.7073071,450.4142374,440.901071,521.5771283,485.0809301,648.4977253,920.1446448,971.1100627,5.329855224,159.634899,300.6379611,504.1063472
16/10/2020,8:50:00 AM,464.7660291,437.2413303,369.7374189,463.4817547,469.2290424,605.8877253,1080.272798,838.4182414,5.623515584,185.9100919,270.1139133,475.0756069
16/10/2020,8:51:00 AM,550.7956854,381.0576557,454.3829645,508.9712157,459.1937239,575.661937,841.1431312,906.5508284,5.952449219,151.3047142,312.1314676,472.5063399
16/10/2020,8:52:00 AM,535.0750358,441.701465,479.5727758,417.9126962,470.9701964,672.1794548,940.4033692,853.2609635,5.694146879,161.7200553,295.3125557,514.6167455
16/10/2020,8:53:00 AM,523.6878653,391.3986196,385.7242914,465.2424571,488.0732981,628.1260787,910.9695482,919.7914577,5.88279602,186.8257942,274.5807996,499.5679121
16/10/2020,8:54:00 AM,574.2755261,430.125548,459.6406299,460.5434443,492.6075152,711.0635877,862.5747493,902.8122294,6.01224377,164.6072355,342.4268621,560.3438676
16/10/2020,8:55:00 AM,559.6611823,428.9678018,546.9903603,515.573676,494.9729951,706.6330289,973.2174275,965.2324457,5.594065581,186.3737833,307.6658145,552.156412
16/10/2020,8:56:00 AM,572.4796302,398.1976277,394.49109,451.1082698,462.6203394,653.8777187,976.7322879,1060.808943,5.695925478,174.4172546,278.7622028,503.8266359
16/10/2020,8:57:00 AM,503.8230268,466.0626445,449.3086138,498.0529969,571.6355882,679.8145021,911.8113619,1039.349126,6.155266501,165.5089796,327.0303401,540.8727596
16/10/2020,8:58:00 AM,485.6274453,424.8073291,492.6408734,480.903148,504.6182856,713.9394578,1032.413799,878.072996,5.630286429,184.0251846,299.0508782,533.7010582
16/10/2020,8:59:00 AM,452.5643859,447.3350983,448.7383253,480.9666752,411.5101726,596.2387635,925.2502311,906.2741937,6.445154092,185.9471063,298.5214403,594.400262
16/10/2020,9:00:00 AM,566.9569946,398.5261551,365.7840095,513.5350986,452.4962566,754.9630291,987.0886179,974.6524117,5.866786108,171.7266885,356.8441721,547.1245009
16/10/2020,9:01:00 AM,543.2469132,454.5482802,382.5544828,401.1683041,510.9306831,615.9051669,865.4699514,905.0299012,5.810727027,166.7396711,304.3837241,503.4999899
16/10/2020,9:02:00 AM,529.0556761,436.1341699,445.1805181,426.0338142,473.4047477,636.9162253,1103.408814,906.5318708,6.353620944,155.4564136,302.8283729,534.6906989
16/10/2020,9:03:00 AM,466.5135965,449.971711,424.6159326,530.4301406,492.9271771,671.6117625,1006.58598,988.6642533,5.363928067,156.4379676,313.5263708,539.1541061
16/10/2020,9:04:00 AM,452.8262295,419.3970268,456.5375648,424.8095349,434.7016616,530.2649625,1031.58821,903.0098468,6.299992263,183.4566314,303.9490804,572.8900393
16/10/2020,9:05:00 AM,522.8901437,419.3499473,404.4637385,451.4191931,501.1721631,576.5531528,917.9597851,824.6367924,5.270170682,167.0502678,306.8792547,563.5749246
16/10/2020,9:06:00 AM,612.9646568,463.0047098,441.0626447,554.7023639,453.9949743,718.4676765,867.5058991,893.3489215,5.475351259,158.1381839,320.1092593,562.9634041
16/10/2020,9:07:00 AM,481.7228337,444.7974286,411.8617824,525.0996156,489.0201561,628.1136182,969.7818651,961.1973672,5.584545135,168.4658618,303.4569006,537.6783719
16/10/2020,9:08:00 AM,541.1412594,418.2222106,421.641287,467.8213429,451.8038287,644.5031787,994.4155926,849.3014647,6.461983095,175.6669688,335.1867363,548.5213435
16/10/2020,9:09:00 AM,573.4880275,439.1925714,456.9587404,461.0864093,472.5473715,585.1276505,994.3873321,873.7226321,5.71524805,161.1512246,301.1984107,438.8552238
16/10/2020,9:10:00 AM,556.1584767,383.9158202,434.3871637,401.0943796,430.4710468,713.8334485,1019.023985,803.8894572,5.819848155,163.2125818,333.3339341,551.7255745
16/10/2020,9:11:00 AM,485.3812728,417.0253547,411.0432029,478.4729412,460.0023433,620.2979725,844.6154477,914.8413656,7.087455935,189.0691536,316.7990305,516.0131914
16/10/2020,9:12:00 AM,531.8798647,424.7766929,413.7047166,422.6985163,550.270303,717.4293703,885.9035442,948.2021272,6.250024584,154.8106712,312.9766566,535.9337425
16/10/2020,9:13:00 AM,507.7961776,495.8463648,382.0246633,480.1645877,438.8023063,605.2315141,903.1929041,1089.96186,6.726437935,184.2110164,310.5129956,603.0797449
16/10/2020,9:14:00 AM,509.1700992,468.9715544,425.1967393,387.5494451,469.7938724,627.4412728,1021.299767,888.9951857,5.936522593,170.0991367,322.1136211,526.8552138
16/10/2020,9:15:00 AM,505.5295948,482.8165861,435.0427254,387.6576578,485.6661517,740.3100479,1002.770342,959.1272117,5.652136841,177.031183,295.3233862,454.0607487
16/10/2020,9:16:00 AM,572.8909334,426.7579174,460.1045683,492.9580801,462.0878447,640.0398101,988.7712482,816.0910964,6.449641009,156.5760152,315.474505,519.1000404
16/10/2020,9:17:00 AM,515.9670867,468.9613288,477.0073776,460.5563263,429.5487448,707.3767874,845.1594934,1035.459563,6.517601058,168.1292229,323.0098947,595.2948136
16/10/2020,9:18:00 AM,533.0200139,446.0968227,450.1897928,541.9208721,451.0151324,685.6104249,906.0600344,871.9320774,5.54168402,158.2878986,294.8883468,514.4847276
16/10/2020,9:19:00 AM,548.0843257,427.4281886,488.321674,487.6224531,481.3183782,633.2970766,874.3465716,914.8466222,6.064712084,185.374391,320.8053999,596.1043126
16/10/2020,9:20:00 AM,552.1183299,400.3189668,414.9182241,506.9948522,526.3030612,637.7463071,921.9356629,927.9122722,7.122530853,168.7593119,307.6609936,551.9092302
16/10/2020,9:21:00 AM,489.985002,413.8838503,467.0960481,422.2074402,499.8803402,642.9028625,918.8943384,1064.375,6.910582317,175.0071071,339.6728394,570.2094189
